"day" "month" "year" "Kdown_direct"
"1618" 6 3 1949 10441.87779
"1619" 7 3 1949 1015.299301
"1620" 8 3 1949 9255.704774
"1621" 9 3 1949 4352.973719
"1622" 10 3 1949 579.661666
"1623" 11 3 1949 1015.299301
"1624" 12 3 1949 8013.070433
"1625" 13 3 1949 12307.961101
"1626" 14 3 1949 7695.554464
"1627" 15 3 1949 10419.896453
"1628" 16 3 1949 3326.104094
"1629" 17 3 1949 10419.896453
"1630" 18 3 1949 11071.850847
"1631" 19 3 1949 2824.989854
"1632" 20 3 1949 6339.999204
"1633" 21 3 1949 8665.551581
"1634" 22 3 1949 2785.099049
"1635" 23 3 1949 1511.084551
"1636" 24 3 1949 11600.81157
"1637" 25 3 1949 13617.837293
"1638" 26 3 1949 9409.941658
"1639" 27 3 1949 10883.245424
"1640" 28 3 1949 5776.973226
"1641" 29 3 1949 13554.100785
"1642" 30 3 1949 6522.386278
"1643" 31 3 1949 14271.650389
"1644" 1 4 1949 8724.448787
"1645" 2 4 1949 2650.870824
"1646" 3 4 1949 8724.448787
"1647" 4 4 1949 13352.231199
"1648" 5 4 1949 11088.860502
"1649" 6 4 1949 3032.692194
"1650" 7 4 1949 3610.185019
"1651" 8 4 1949 7158.708929
"1652" 9 4 1949 17914.779612
"1653" 10 4 1949 16686.792829
"1654" 11 4 1949 15300.148931
"1655" 12 4 1949 14554.154955
"1656" 13 4 1949 15300.148931
"1657" 14 4 1949 15784.607027
"1658" 15 4 1949 10556.917142
"1659" 16 4 1949 14963.686782
"1660" 17 4 1949 7904.152606
"1661" 18 4 1949 3421.74158
"1662" 19 4 1949 4055.201926
"1663" 20 4 1949 10556.917142
"1664" 21 4 1949 16573.010217
"1665" 22 4 1949 20051.30912
"1666" 23 4 1949 20051.30912
"1667" 24 4 1949 16978.464689
"1668" 25 4 1949 8634.796605
"1669" 26 4 1949 13362.149331
"1670" 27 4 1949 17808.118259
"1671" 28 4 1949 13362.149331
"1672" 29 4 1949 6028.442946
"1673" 30 4 1949 16796.981033
"1674" 1 5 1949 13751.100857
"1675" 2 5 1949 10846.987564
"1676" 3 5 1949 7131.254233
"1677" 4 5 1949 8021.717687
"1678" 5 5 1949 14703.002701
"1679" 6 5 1949 14703.002701
"1680" 7 5 1949 14703.002701
"1681" 8 5 1949 10617.131614
"1682" 9 5 1949 4360.540108
"1683" 10 5 1949 11630.021167
"1684" 11 5 1949 14686.246219
"1685" 12 5 1949 15686.128573
"1686" 13 5 1949 14686.246219
"1687" 14 5 1949 5932.841146
"1688" 15 5 1949 3660.110373
"1689" 16 5 1949 372.312143
"1690" 17 5 1949 1192.186781
"1691" 18 5 1949 3196.983821
"1692" 19 5 1949 2059.877319
"1693" 20 5 1949 10055.001223
"1694" 21 5 1949 14239.928305
"1695" 22 5 1949 17323.135747
"1696" 23 5 1949 17323.135747
"1697" 24 5 1949 23369.369068
"1698" 25 5 1949 24100.357727
"1699" 26 5 1949 23369.369068
"1700" 27 5 1949 14790.118711
"1701" 28 5 1949 12619.247523
"1702" 29 5 1949 5644.200129
"1703" 30 5 1949 4062.386507
"1704" 31 5 1949 9434.334163
"1705" 1 6 1949 15997.356481
"1706" 2 6 1949 15997.356481
"1707" 3 6 1949 20087.152943
"1708" 4 6 1949 15997.356481
"1709" 5 6 1949 17062.081655
"1710" 6 6 1949 12732.730773
"1711" 7 6 1949 15997.356481
"1712" 8 6 1949 15997.356481
"1713" 9 6 1949 20391.50124
"1714" 10 6 1949 16257.454854
"1715" 11 6 1949 18386.329846
"1716" 12 6 1949 23074.984239
"1717" 13 6 1949 21333.510254
"1718" 14 6 1949 19407.403155
"1719" 15 6 1949 18386.329846
"1720" 16 6 1949 19407.403155
"1721" 17 6 1949 16384.761913
"1722" 18 6 1949 5889.609066
"1723" 19 6 1949 25464.829919
"1724" 20 6 1949 20540.430323
"1725" 21 6 1949 22387.031678
"1726" 22 6 1949 16384.761913
"1727" 23 6 1949 14174.238659
"1728" 24 6 1949 23236.882927
"1729" 25 6 1949 23236.882927
"1730" 26 6 1949 14174.238659
"1731" 27 6 1949 17467.320514
"1732" 28 6 1949 13061.843806
"1733" 29 6 1949 18525.051256
"1734" 30 6 1949 23236.882927
"1735" 1 7 1949 23236.882927
"1736" 2 7 1949 14174.238659
"1737" 3 7 1949 19407.403155
"1738" 4 7 1949 17334.160381
"1739" 5 7 1949 18386.329846
"1740" 6 7 1949 18386.329846
"1741" 7 7 1949 22229.144219
"1742" 8 7 1949 20391.50124
"1743" 9 7 1949 20391.50124
"1744" 10 7 1949 23074.984239
"1745" 11 7 1949 24031.216469
"1746" 12 7 1949 24704.687597
"1747" 13 7 1949 17923.361902
"1748" 14 7 1949 17923.361902
"1749" 15 7 1949 18924.462475
"1750" 16 7 1949 18924.462475
"1751" 17 7 1949 20814.181958
"1752" 18 7 1949 14766.200094
"1753" 19 7 1949 18429.458912
"1754" 20 7 1949 20281.532544
"1755" 21 7 1949 19375.318196
"1756" 22 7 1949 18429.458912
"1757" 23 7 1949 16439.377295
"1758" 24 7 1949 13302.530294
"1759" 25 7 1949 18429.458912
"1760" 26 7 1949 18429.458912
"1761" 27 7 1949 12782.433314
"1762" 28 7 1949 17763.626329
"1763" 29 7 1949 19566.608008
"1764" 30 7 1949 18684.176837
"1765" 31 7 1949 14825.447596
"1766" 1 8 1949 17070.550181
"1767" 2 8 1949 18973.960968
"1768" 3 8 1949 16073.871865
"1769" 4 8 1949 17342.333173
"1770" 5 8 1949 18250.647463
"1771" 6 8 1949 16401.717101
"1772" 7 8 1949 14446.402102
"1773" 8 8 1949 16401.717101
"1774" 9 8 1949 10427.837303
"1775" 10 8 1949 15434.352557
"1776" 11 8 1949 15434.352557
"1777" 12 8 1949 17508.845755
"1778" 13 8 1949 16627.681008
"1779" 14 8 1949 13821.464677
"1780" 15 8 1949 14778.237364
"1781" 16 8 1949 17508.845755
"1782" 17 8 1949 19160.175502
"1783" 18 8 1949 19160.175502
"1784" 19 8 1949 19922.967712
"1785" 20 8 1949 22634.407569
"1786" 21 8 1949 15065.921413
"1787" 22 8 1949 5967.681102
"1788" 23 8 1949 14155.90626
"1789" 24 8 1949 17628.626786
"1790" 25 8 1949 18411.40406
"1791" 26 8 1949 19152.423572
"1792" 27 8 1949 15065.921413
"1793" 28 8 1949 8684.416296
"1794" 29 8 1949 13972.673875
"1795" 30 8 1949 15625.510916
"1796" 31 8 1949 17150.297992
"1797" 1 9 1949 15943.703138
"1798" 2 9 1949 18218.902742
"1799" 3 9 1949 17499.540424
"1800" 4 9 1949 15114.508679
"1801" 5 9 1949 15454.362095
"1802" 6 9 1949 15454.362095
"1803" 7 9 1949 18095.346145
"1804" 8 9 1949 19633.138234
"1805" 9 9 1949 9729.672054
"1806" 10 9 1949 16173.51538
"1807" 11 9 1949 12278.168551
"1808" 12 9 1949 14700.849101
"1809" 13 9 1949 16142.230909
"1810" 14 9 1949 11981.754695
"1811" 15 9 1949 12745.567408
"1812" 16 9 1949 13486.810923
"1813" 17 9 1949 11981.754695
"1814" 18 9 1949 14883.481971
"1815" 19 9 1949 14200.798224
"1816" 20 9 1949 13486.810923
"1817" 21 9 1949 12907.994616
"1818" 22 9 1949 12907.994616
"1819" 23 9 1949 12237.664944
"1820" 24 9 1949 9363.225635
"1821" 25 9 1949 11543.218888
"1822" 26 9 1949 11543.218888
"1823" 27 9 1949 9363.225635
"1824" 28 9 1949 12237.664944
"1825" 29 9 1949 9025.551119
"1826" 30 9 1949 8341.895037
"1827" 1 10 1949 11181.784118
"1828" 2 10 1949 9847.973806
"1829" 3 10 1949 11181.784118
"1830" 4 10 1949 11181.784118
"1831" 5 10 1949 7082.081519
"1832" 6 10 1949 3904.683829
"1833" 7 10 1949 6190.937411
"1834" 8 10 1949 2397.445925
"1835" 9 10 1949 8092.632834
"1836" 10 10 1949 8724.901583
"1837" 11 10 1949 11653.709357
"1838" 12 10 1949 9955.94554
"1839" 13 10 1949 10545.556009
"1840" 14 10 1949 8724.901583
"1841" 15 10 1949 7597.909718
"1842" 16 10 1949 5870.860069
"1843" 17 10 1949 1962.104935
"1844" 18 10 1949 5304.631945
"1845" 19 10 1949 4751.705976
"1846" 20 10 1949 6445.259204
"1847" 21 10 1949 7022.645421
"1848" 22 10 1949 8166.137398
"1849" 23 10 1949 7003.453096
"1850" 24 10 1949 7996.112533
"1851" 25 10 1949 7003.453096
"1852" 26 10 1949 7996.112533
"1853" 27 10 1949 7506.338678
"1854" 28 10 1949 7506.338678
"1855" 29 10 1949 7003.453096
"1856" 30 10 1949 7506.338678
"1857" 31 10 1949 6374.307152
"1858" 1 11 1949 6436.975902
"1859" 2 11 1949 6436.975902
"1860" 3 11 1949 6436.975902
"1861" 4 11 1949 7317.804865
"1862" 5 11 1949 6436.975902
"1863" 6 11 1949 3691.711497
"1864" 7 11 1949 977.746876
"1865" 8 11 1949 352.953356
"1866" 9 11 1949 12.06018
"1867" 10 11 1949 3.910626
"1868" 11 11 1949 2431.048187
"1869" 12 11 1949 2091.247074
"1870" 13 11 1949 3983.283699
"1871" 14 11 1949 2091.247074
"1872" 15 11 1949 4401.878539
"1873" 16 11 1949 2716.773442
"1874" 17 11 1949 4977.437028
"1875" 18 11 1949 4593.571008
"1876" 19 11 1949 3443.768349
"1877" 20 11 1949 2375.972786
"1878" 21 11 1949 3822.914603
"1879" 22 11 1949 3822.914603
"1880" 23 11 1949 3822.914603
"1881" 24 11 1949 3264.799369
"1882" 25 11 1949 1703.758961
"1883" 26 11 1949 2926.962082
"1884" 27 11 1949 2283.585922
"1885" 28 11 1949 2283.585922
"1886" 29 11 1949 2283.585922
"1887" 30 11 1949 2926.962082
"1888" 1 12 1949 3626.411669
"1889" 2 12 1949 2376.88206
"1890" 3 12 1949 3991.98392
"1891" 4 12 1949 3332.188055
"1892" 5 12 1949 1800.933191
"1893" 6 12 1949 1800.933191
"1894" 7 12 1949 711.50702
"1895" 8 12 1949 29.960975
"1896" 9 12 1949 241.940411
"1897" 10 12 1949 2147.264554
"1898" 11 12 1949 954.654113
"1899" 12 12 1949 1872.983479
"1900" 13 12 1949 3657.35672
"1901" 14 12 1949 2147.264554
"1902" 15 12 1949 40.728926
"1903" 16 12 1949 99.352183
"1904" 17 12 1949 205.16602
"1905" 18 12 1949 5.670274
"1906" 19 12 1949 9.775785
"1907" 20 12 1949 901.081574
"1908" 21 12 1949 1536.032193
"1909" 22 12 1949 2051.240573
"1910" 23 12 1949 1536.032193
"1911" 24 12 1949 582.95839
"1912" 25 12 1949 2916.282939
"1913" 26 12 1949 3819.462321
"1914" 27 12 1949 3217.34173
"1915" 28 12 1949 2619.478068
"1916" 29 12 1949 2051.240573
"1917" 30 12 1949 3217.34173
"1918" 31 12 1949 4114.411842
"1919" 1 1 1950 487.793343
"1920" 2 1 1950 487.793343
"1921" 3 1 1950 2732.814979
"1922" 4 1 1950 1614.604152
"1923" 5 1 1950 1872.983479
"1924" 6 1 1950 4561.272026
"1925" 7 1 1950 1872.983479
"1926" 8 1 1950 4.646898
"1927" 9 1 1950 3005.772439
"1928" 10 1 1950 5249.228861
"1929" 11 1 1950 97.867035
"1930" 12 1 1950 172.951937
"1931" 13 1 1950 4638.914673
"1932" 14 1 1950 241.940411
"1933" 15 1 1950 5249.228861
"1934" 16 1 1950 1451.035606
"1935" 17 1 1950 380.793051
"1936" 18 1 1950 380.793051
"1937" 19 1 1950 2611.444861
"1938" 20 1 1950 1712.052641
"1939" 21 1 1950 1994.015359
"1940" 22 1 1950 1212.673973
"1941" 23 1 1950 203.846955
"1942" 24 1 1950 2064.470104
"1943" 25 1 1950 811.915291
"1944" 26 1 1950 7883.961575
"1945" 27 1 1950 3460.532172
"1946" 28 1 1950 27.020215
"1947" 29 1 1950 1010.053221
"1948" 30 1 1950 2729.998348
"1949" 31 1 1950 2064.470104
"1950" 1 2 1950 7198.030737
"1951" 2 2 1950 6446.898283
"1952" 3 2 1950 6830.928668
"1953" 4 2 1950 24.480248
"1954" 5 2 1950 38.754497
"1955" 6 2 1950 7.945611
"1956" 7 2 1950 351.235224
"1957" 8 2 1950 1767.763591
"1958" 9 2 1950 5027.246943
"1959" 10 2 1950 326.853153
"1960" 11 2 1950 767.939547
"1961" 12 2 1950 4114.798586
"1962" 13 2 1950 5027.246943
"1963" 14 2 1950 5027.246943
"1964" 15 2 1950 5027.246943
"1965" 16 2 1950 5489.804695
"1966" 17 2 1950 7037.880183
"1967" 18 2 1950 8035.419266
"1968" 19 2 1950 4972.209421
"1969" 20 2 1950 3509.165539
"1970" 21 2 1950 5485.871773
"1971" 22 2 1950 5485.871773
"1972" 23 2 1950 5485.871773
"1973" 24 2 1950 5485.871773
"1974" 25 2 1950 7635.258993
"1975" 26 2 1950 5899.719633
"1976" 27 2 1950 1313.719681
"1977" 28 2 1950 5899.719633
"1978" 1 3 1950 313.773282
"1979" 2 3 1950 3668.806892
"1980" 3 3 1950 8085.85234
"1981" 4 3 1950 8085.85234
"1982" 5 3 1950 3294.341842
"1983" 6 3 1950 6753.154778
"1984" 7 3 1950 10441.87779
"1985" 8 3 1950 1972.214167
"1986" 9 3 1950 4352.973719
"1987" 10 3 1950 6753.154778
"1988" 11 3 1950 2373.87553
"1989" 12 3 1950 8013.070433
"1990" 13 3 1950 9751.153838
"1991" 14 3 1950 6339.999204
"1992" 15 3 1950 7695.554464
"1993" 16 3 1950 9751.153838
"1994" 17 3 1950 4442.138992
"1995" 18 3 1950 7012.454314
"1996" 19 3 1950 2365.640169
"1997" 20 3 1950 7012.454314
"1998" 21 3 1950 10151.11714
"1999" 22 3 1950 3865.745786
"2000" 23 3 1950 9409.941658
"2001" 24 3 1950 666.573835
"2002" 25 3 1950 2094.054277
"2003" 26 3 1950 7923.981958
"2004" 27 3 1950 8665.551581
"2005" 28 3 1950 14811.25752
"2006" 29 3 1950 14271.650389
"2007" 30 3 1950 12809.158978
"2008" 31 3 1950 14271.650389
"2009" 1 4 1950 9513.827285
"2010" 2 4 1950 11088.860502
"2011" 3 4 1950 10304.059106
"2012" 4 4 1950 14734.965401
"2013" 5 4 1950 6425.244355
"2014" 6 4 1950 4237.084027
"2015" 7 4 1950 1618.149119
"2016" 8 4 1950 433.053728
"2017" 9 4 1950 2035.422791
"2018" 10 4 1950 16686.792829
"2019" 11 4 1950 16012.126061
"2020" 12 4 1950 13778.166917
"2021" 13 4 1950 3610.185019
"2022" 14 4 1950 14114.9411
"2023" 15 4 1950 14963.686782
"2024" 16 4 1950 17324.919208
"2025" 17 4 1950 17324.919208
"2026" 18 4 1950 19333.152625
"2027" 19 4 1950 19914.29242
"2028" 20 4 1950 18037.103285
"2029" 21 4 1950 17324.919208
"2030" 22 4 1950 11457.201469
"2031" 23 4 1950 13362.149331
"2032" 24 4 1950 13362.149331
"2033" 25 4 1950 13362.149331
"2034" 26 4 1950 12412.213672
"2035" 27 4 1950 10504.364046
"2036" 28 4 1950 10504.364046
"2037" 29 4 1950 12412.213672
"2038" 30 4 1950 13962.192318
"2039" 1 5 1950 8942.523014
"2040" 2 5 1950 5467.083847
"2041" 3 5 1950 3995.383458
"2042" 4 5 1950 13751.100857
"2043" 5 5 1950 9886.694534
"2044" 6 5 1950 8021.717687
"2045" 7 5 1950 8942.523014
"2046" 8 5 1950 15686.128573
"2047" 9 5 1950 15686.128573
"2048" 10 5 1950 16665.006057
"2049" 11 5 1950 12650.8854
"2050" 12 5 1950 14686.246219
"2051" 13 5 1950 15686.128573
"2052" 14 5 1950 16665.006057
"2053" 15 5 1950 16665.006057
"2054" 16 5 1950 17323.135747
"2055" 17 5 1950 8068.920003
"2056" 18 5 1950 14239.928305
"2057" 19 5 1950 18302.288978
"2058" 20 5 1950 21014.381569
"2059" 21 5 1950 20152.533843
"2060" 22 5 1950 16315.359841
"2061" 23 5 1950 13186.498281
"2062" 24 5 1950 17961.34861
"2063" 25 5 1950 11540.081163
"2064" 26 5 1950 19937.277228
"2065" 27 5 1950 18967.239471
"2066" 28 5 1950 15866.012296
"2067" 29 5 1950 18967.239471
"2068" 30 5 1950 20866.369449
"2069" 31 5 1950 17961.34861
"2070" 1 6 1950 18102.868829
"2071" 2 6 1950 14915.799477
"2072" 3 6 1950 15997.356481
"2073" 4 6 1950 18102.868829
"2074" 5 6 1950 15997.356481
"2075" 6 6 1950 15997.356481
"2076" 7 6 1950 17062.081655
"2077" 8 6 1950 27914.8503
"2078" 9 6 1950 23868.493476
"2079" 10 6 1950 16257.454854
"2080" 11 6 1950 17334.160381
"2081" 12 6 1950 16257.454854
"2082" 13 6 1950 15163.351351
"2083" 14 6 1950 17334.160381
"2084" 15 6 1950 16257.454854
"2085" 16 6 1950 15163.351351
"2086" 17 6 1950 16384.761913
"2087" 18 6 1950 23236.882927
"2088" 19 6 1950 18525.051256
"2089" 20 6 1950 21487.075283
"2090" 21 6 1950 17467.320514
"2091" 22 6 1950 24034.096961
"2092" 23 6 1950 21487.075283
"2093" 24 6 1950 9793.646009
"2094" 25 6 1950 24034.096961
"2095" 26 6 1950 24034.096961
"2096" 27 6 1950 19551.3832
"2097" 28 6 1950 27200.94673
"2098" 29 6 1950 24777.017012
"2099" 30 6 1950 27200.94673
"2100" 1 7 1950 24034.096961
"2101" 2 7 1950 24777.017012
"2102" 3 7 1950 20391.50124
"2103" 4 7 1950 21333.510254
"2104" 5 7 1950 17334.160381
"2105" 6 7 1950 12953.669968
"2106" 7 7 1950 17334.160381
"2107" 8 7 1950 18386.329846
"2108" 9 7 1950 10769.013656
"2109" 10 7 1950 4208.100678
"2110" 11 7 1950 10467.877831
"2111" 12 7 1950 19889.750204
"2112" 13 7 1950 21693.516169
"2113" 14 7 1950 17923.361902
"2114" 15 7 1950 20814.181958
"2115" 16 7 1950 19889.750204
"2116" 17 7 1950 15837.511174
"2117" 18 7 1950 17923.361902
"2118" 19 7 1950 19375.318196
"2119" 20 7 1950 20281.532544
"2120" 21 7 1950 23438.52853
"2121" 22 7 1950 19375.318196
"2122" 23 7 1950 17448.918479
"2123" 24 7 1950 20281.532544
"2124" 25 7 1950 14359.106766
"2125" 26 7 1950 15407.153361
"2126" 27 7 1950 14825.447596
"2127" 28 7 1950 14825.447596
"2128" 29 7 1950 18684.176837
"2129" 30 7 1950 21947.874308
"2130" 31 7 1950 18684.176837
"2131" 1 8 1950 15055.384376
"2132" 2 8 1950 17070.550181
"2133" 3 8 1950 22288.277085
"2134" 4 8 1950 19121.79064
"2135" 5 8 1950 18250.647463
"2136" 6 8 1950 20736.829074
"2137" 7 8 1950 19121.79064
"2138" 8 8 1950 18250.647463
"2139" 9 8 1950 21474.822407
"2140" 10 8 1950 17342.333173
"2141" 11 8 1950 19121.79064
"2142" 12 8 1950 19922.967712
"2143" 13 8 1950 19922.967712
"2144" 14 8 1950 17508.845755
"2145" 15 8 1950 19922.967712
"2146" 16 8 1950 20640.210934
"2147" 17 8 1950 20640.210934
"2148" 18 8 1950 21310.147158
"2149" 19 8 1950 21310.147158
"2150" 20 8 1950 18411.40406
"2151" 21 8 1950 16807.335456
"2152" 22 8 1950 17628.626786
"2153" 23 8 1950 19152.423572
"2154" 24 8 1950 18411.40406
"2155" 25 8 1950 18411.40406
"2156" 26 8 1950 19152.423572
"2157" 27 8 1950 19152.423572
"2158" 28 8 1950 17150.297992
"2159" 29 8 1950 17150.297992
"2160" 30 8 1950 16405.967638
"2161" 31 8 1950 16405.967638
"2162" 1 9 1950 17499.540424
"2163" 2 9 1950 18895.64155
"2164" 3 9 1950 13377.208253
"2165" 4 9 1950 13377.208253
"2166" 5 9 1950 11434.388998
"2167" 6 9 1950 5681.249196
"2168" 7 9 1950 3646.572773
"2169" 8 9 1950 12278.168551
"2170" 9 9 1950 11434.388998
"2171" 10 9 1950 13917.03973
"2172" 11 9 1950 10582.679645
"2173" 12 9 1950 10582.679645
"2174" 13 9 1950 11200.627275
"2175" 14 9 1950 8022.377484
"2176" 15 9 1950 9609.718992
"2177" 16 9 1950 8812.384196
"2178" 17 9 1950 2677.589464
"2179" 18 9 1950 4400.144557
"2180" 19 9 1950 3779.929496
"2181" 20 9 1950 13486.810923
"2182" 21 9 1950 13550.231009
"2183" 22 9 1950 12237.664944
"2184" 23 9 1950 12237.664944
"2185" 24 9 1950 10829.215128
"2186" 25 9 1950 8622.531112
"2187" 26 9 1950 5748.293217
"2188" 27 9 1950 12907.994616
"2189" 28 9 1950 10100.721523
"2190" 29 9 1950 6308.524031
"2191" 30 9 1950 8341.895037
"2192" 1 10 1950 9847.973806
"2193" 2 10 1950 14080.950675
"2194" 3 10 1950 15009.231367
"2195" 4 10 1950 11818.718545
"2196" 5 10 1950 9847.973806
"2197" 6 10 1950 11181.784118
"2198" 7 10 1950 12648.125655
"2199" 8 10 1950 10545.556009
"2200" 9 10 1950 3845.906835
"2201" 10 10 1950 10545.556009
"2202" 11 10 1950 10545.556009
"2203" 12 10 1950 11653.709357
"2204" 13 10 1950 11112.576774
"2205" 14 10 1950 8092.632834
"2206" 15 10 1950 5870.860069
"2207" 16 10 1950 3220.519829
"2208" 17 10 1950 8722.715234
"2209" 18 10 1950 8722.715234
"2210" 19 10 1950 10755.474249
"2211" 20 10 1950 8166.137398
"2212" 21 10 1950 6445.259204
"2213" 22 10 1950 5870.860069
"2214" 23 10 1950 1271.373363
"2215" 24 10 1950 1017.261662
"2216" 25 10 1950 3959.813198
"2217" 26 10 1950 1271.373363
"2218" 27 10 1950 1969.546591
"2219" 28 10 1950 4947.886943
"2220" 29 10 1950 5975.212317
"2221" 30 10 1950 1560.169281
"2222" 31 10 1950 2828.81591
"2223" 1 11 1950 6436.975902
"2224" 2 11 1950 7317.804865
"2225" 3 11 1950 6436.975902
"2226" 4 11 1950 4589.768719
"2227" 5 11 1950 4134.926881
"2228" 6 11 1950 5979.795919
"2229" 7 11 1950 7317.804865
"2230" 8 11 1950 5247.696961
"2231" 9 11 1950 4401.878539
"2232" 10 11 1950 5247.696961
"2233" 11 11 1950 4824.721278
"2234" 12 11 1950 2793.342245
"2235" 13 11 1950 254.780468
"2236" 14 11 1950 24.599998
"2237" 15 11 1950 5666.794097
"2238" 16 11 1950 1228.994479
"2239" 17 11 1950 1228.994479
"2240" 18 11 1950 86.556631
"2241" 19 11 1950 2.409757
"2242" 20 11 1950 1228.994479
"2243" 21 11 1950 807.982137
"2244" 22 11 1950 3073.836535
"2245" 23 11 1950 5355.438997
"2246" 24 11 1950 4301.463007
"2247" 25 11 1950 3608.844277
"2248" 26 11 1950 3955.565456
"2249" 27 11 1950 2926.962082
"2250" 28 11 1950 4643.164041
"2251" 29 11 1950 3264.799369
"2252" 30 11 1950 94.923937
"2253" 1 12 1950 142.186986
"2254" 2 12 1950 1079.999992
"2255" 3 12 1950 34.294278
"2256" 4 12 1950 71.06841
"2257" 5 12 1950 884.123461
"2258" 6 12 1950 1079.999992
"2259" 7 12 1950 29.960975
"2260" 8 12 1950 561.939542
"2261" 9 12 1950 3662.062532
"2262" 10 12 1950 3347.317344
"2263" 11 12 1950 1374.338951
"2264" 12 12 1950 1614.604152
"2265" 13 12 1950 777.182201
"2266" 14 12 1950 40.728926
"2267" 15 12 1950 954.654113
"2268" 16 12 1950 1614.604152
"2269" 17 12 1950 2732.814979
"2270" 18 12 1950 901.081574
"2271" 19 12 1950 1304.345665
"2272" 20 12 1950 2330.110586
"2273" 21 12 1950 2051.240573
"2274" 22 12 1950 2916.282939
"2275" 23 12 1950 2916.282939
"2276" 24 12 1950 2619.478068
"2277" 25 12 1950 901.081574
"2278" 26 12 1950 1785.70641
"2279" 27 12 1950 2330.110586
"2280" 28 12 1950 1536.032193
"2281" 29 12 1950 1785.70641
"2282" 30 12 1950 582.95839
"2283" 31 12 1950 455.697477
"2284" 1 1 1951 1614.604152
"2285" 2 1 1951 2147.264554
"2286" 3 1 1951 954.654113
"2287" 4 1 1951 145.304106
"2288" 5 1 1951 954.654113
"2289" 6 1 1951 1872.983479
"2290" 7 1 1951 2434.844846
"2291" 8 1 1951 884.123461
"2292" 9 1 1951 2376.88206
"2293" 10 1 1951 328.55271
"2294" 11 1 1951 50.17967
"2295" 12 1 1951 3005.772439
"2296" 13 1 1951 2686.231286
"2297" 14 1 1951 2686.231286
"2298" 15 1 1951 241.940411
"2299" 16 1 1951 282.667893
"2300" 17 1 1951 807.941212
"2301" 18 1 1951 3.091459
"2302" 19 1 1951 203.846955
"2303" 20 1 1951 3974.820643
"2304" 21 1 1951 2941.210159
"2305" 22 1 1951 1994.015359
"2306" 23 1 1951 4322.401979
"2307" 24 1 1951 5381.508589
"2308" 25 1 1951 4615.931924
"2309" 26 1 1951 3841.524062
"2310" 27 1 1951 1486.392932
"2311" 28 1 1951 1763.39407
"2312" 29 1 1951 53.9991
"2313" 30 1 1951 273.037477
"2314" 31 1 1951 2064.470104
"2315" 1 2 1951 6830.928668
"2316" 2 2 1951 5222.151844
"2317" 3 2 1951 4801.235153
"2318" 4 2 1951 3555.651027
"2319" 5 2 1951 618.363577
"2320" 6 2 1951 6446.898283
"2321" 7 2 1951 4801.235153
"2322" 8 2 1951 2779.744612
"2323" 9 2 1951 8465.972198
"2324" 10 2 1951 3248.428829
"2325" 11 2 1951 1476.496774
"2326" 12 2 1951 1774.930073
"2327" 13 2 1951 7696.948619
"2328" 14 2 1951 1774.930073
"2329" 15 2 1951 3673.740718
"2330" 16 2 1951 3673.740718
"2331" 17 2 1951 4468.442082
"2332" 18 2 1951 801.267675
"2333" 19 2 1951 5485.871773
"2334" 20 2 1951 7037.880183
"2335" 21 2 1951 2641.865356
"2336" 22 2 1951 1022.262246
"2337" 23 2 1951 3062.168493
"2338" 24 2 1951 4972.209421
"2339" 25 2 1951 3723.448697
"2340" 26 2 1951 3723.448697
"2341" 27 2 1951 83.08345
"2342" 28 2 1951 9308.95994
"2343" 1 3 1951 44.566189
"2344" 2 3 1951 1942.814577
"2345" 3 3 1951 10181.654714
"2346" 4 3 1951 1599.630221
"2347" 5 3 1951 2373.87553
"2348" 6 3 1951 778.175055
"2349" 7 3 1951 4924.784382
"2350" 8 3 1951 10441.87779
"2351" 9 3 1951 2815.301029
"2352" 10 3 1951 4352.973719
"2353" 11 3 1951 9255.704774
"2354" 12 3 1951 14706.532788
"2355" 13 3 1951 12307.961101
"2356" 14 3 1951 14419.884464
"2357" 15 3 1951 12307.961101
"2358" 16 3 1951 10419.896453
"2359" 17 3 1951 9070.582379
"2360" 18 3 1951 11702.523279
"2361" 19 3 1951 12307.961101
"2362" 20 3 1951 8383.515326
"2363" 21 3 1951 8665.551581
"2364" 22 3 1951 10883.245424
"2365" 23 3 1951 12972.396585
"2366" 24 3 1951 13617.837293
"2367" 25 3 1951 10883.245424
"2368" 26 3 1951 10151.11714
"2369" 27 3 1951 14231.686359
"2370" 28 3 1951 11600.81157
"2371" 29 3 1951 5086.900659
"2372" 30 3 1951 2211.529465
"2373" 31 3 1951 4422.098236
"2374" 1 4 1951 11088.860502
"2375" 2 4 1951 9513.827285
"2376" 3 4 1951 1757.166369
"2377" 4 4 1951 2178.591792
"2378" 5 4 1951 2650.870824
"2379" 6 4 1951 4909.948953
"2380" 7 4 1951 12155.649406
"2381" 8 4 1951 13778.166917
"2382" 9 4 1951 16012.126061
"2383" 10 4 1951 15300.148931
"2384" 11 4 1951 12155.649406
"2385" 12 4 1951 12976.891175
"2386" 13 4 1951 12976.891175
"2387" 14 4 1951 12355.96704
"2388" 15 4 1951 12355.96704
"2389" 16 4 1951 6247.70275
"2390" 17 4 1951 4740.095351
"2391" 18 4 1951 8772.839444
"2392" 19 4 1951 1855.882898
"2393" 20 4 1951 1449.407714
"2394" 21 4 1951 10556.917142
"2395" 22 4 1951 16978.464689
"2396" 23 4 1951 9561.097569
"2397" 24 4 1951 5238.674297
