"date" "tmin" "tmax" "rain" "year" "month" "day" "wy"
"12612" 07/12/76 9.44444444444444 22.7777777777778 0 1976 7 12 1976
"12613" 07/13/76 10 22.2222222222222 0 1976 7 13 1976
"12614" 07/14/76 10.5555555555556 24.4444444444444 0 1976 7 14 1976
"12615" 07/15/76 10.5555555555556 22.7777777777778 0 1976 7 15 1976
"12616" 07/16/76 11.6666666666667 25 2.54 1976 7 16 1976
"12617" 07/17/76 10 21.6666666666667 3.556 1976 7 17 1976
"12618" 07/18/76 5.55555555555556 21.1111111111111 0 1976 7 18 1976
"12619" 07/19/76 8.88888888888889 21.1111111111111 0 1976 7 19 1976
"12620" 07/20/76 9.44444444444444 22.7777777777778 0 1976 7 20 1976
"12621" 07/21/76 9.44444444444444 23.3333333333333 0 1976 7 21 1976
"12622" 07/22/76 11.1111111111111 23.3333333333333 0 1976 7 22 1976
"12623" 07/23/76 11.6666666666667 25.5555555555556 0.508 1976 7 23 1976
"12624" 07/24/76 10.5555555555556 22.7777777777778 0 1976 7 24 1976
"12625" 07/25/76 12.7777777777778 24.4444444444444 0 1976 7 25 1976
"12626" 07/26/76 14.4444444444444 27.2222222222222 0 1976 7 26 1976
"12627" 07/27/76 13.8888888888889 26.6666666666667 0 1976 7 27 1976
"12628" 07/28/76 13.3333333333333 25 0 1976 7 28 1976
"12629" 07/29/76 10.5555555555556 25.5555555555556 0 1976 7 29 1976
"12630" 07/30/76 9.44444444444444 24.4444444444444 0.254 1976 7 30 1976
"12631" 07/31/76 11.6666666666667 22.7777777777778 0 1976 7 31 1976
"12632" 08/01/76 7.77777777777778 20 4.318 1976 8 1 1976
"12633" 08/02/76 5.55555555555556 18.3333333333333 0 1976 8 2 1976
"12634" 08/03/76 6.66666666666667 17.2222222222222 0 1976 8 3 1976
"12635" 08/04/76 3.33333333333333 13.3333333333333 0 1976 8 4 1976
"12636" 08/05/76 0.555555555555556 13.8888888888889 0 1976 8 5 1976
"12637" 08/06/76 3.88888888888889 17.2222222222222 0 1976 8 6 1976
"12638" 08/07/76 3.33333333333333 15 0 1976 8 7 1976
"12639" 08/08/76 3.88888888888889 17.2222222222222 0 1976 8 8 1976
"12640" 08/09/76 6.11111111111111 18.3333333333333 0 1976 8 9 1976
"12641" 08/10/76 6.11111111111111 20.5555555555556 0 1976 8 10 1976
"12642" 08/11/76 8.33333333333333 21.1111111111111 0 1976 8 11 1976
"12643" 08/12/76 8.88888888888889 22.7777777777778 0 1976 8 12 1976
"12644" 08/13/76 7.77777777777778 21.1111111111111 0 1976 8 13 1976
"12645" 08/14/76 7.22222222222222 20 0 1976 8 14 1976
"12646" 08/15/76 2.22222222222222 13.3333333333333 0.762 1976 8 15 1976
"12647" 08/16/76 0.555555555555556 11.6666666666667 6.096 1976 8 16 1976
"12648" 08/17/76 1.66666666666667 12.7777777777778 0 1976 8 17 1976
"12649" 08/18/76 3.88888888888889 11.6666666666667 0 1976 8 18 1976
"12650" 08/19/76 7.22222222222222 12.2222222222222 0 1976 8 19 1976
"12651" 08/20/76 6.66666666666667 13.8888888888889 2.54 1976 8 20 1976
"12652" 08/21/76 8.33333333333333 20.5555555555556 0 1976 8 21 1976
"12653" 08/22/76 7.22222222222222 21.1111111111111 0 1976 8 22 1976
"12654" 08/23/76 4.44444444444444 16.1111111111111 0 1976 8 23 1976
"12655" 08/24/76 5 20.5555555555556 0 1976 8 24 1976
"12656" 08/25/76 9.44444444444444 22.7777777777778 0 1976 8 25 1976
"12657" 08/26/76 8.33333333333333 22.2222222222222 0 1976 8 26 1976
"12658" 08/27/76 8.88888888888889 21.6666666666667 0 1976 8 27 1976
"12659" 08/28/76 11.1111111111111 25 0 1976 8 28 1976
"12660" 08/29/76 13.8888888888889 26.6666666666667 0 1976 8 29 1976
"12661" 08/30/76 14.4444444444444 28.8888888888889 0 1976 8 30 1976
"12662" 08/31/76 14.4444444444444 27.7777777777778 0 1976 8 31 1976
"12663" 09/01/76 15 30 0 1976 9 1 1976
"12664" 09/02/76 14.4444444444444 27.2222222222222 0 1976 9 2 1976
"12665" 09/03/76 12.7777777777778 27.2222222222222 0 1976 9 3 1976
"12666" 09/04/76 12.2222222222222 25.5555555555556 0 1976 9 4 1976
"12667" 09/05/76 8.88888888888889 22.7777777777778 4.572 1976 9 5 1976
"12668" 09/06/76 7.77777777777778 21.1111111111111 2.54 1976 9 6 1976
"12669" 09/07/76 7.22222222222222 17.2222222222222 6.604 1976 9 7 1976
"12670" 09/08/76 7.77777777777778 20 0 1976 9 8 1976
"12671" 09/09/76 10.5555555555556 22.7777777777778 0 1976 9 9 1976
"12672" 09/10/76 10 22.2222222222222 1.016 1976 9 10 1976
"12673" 09/11/76 8.88888888888889 14.4444444444444 78.994 1976 9 11 1976
"12674" 09/12/76 4.44444444444444 10 20.574 1976 9 12 1976
"12675" 09/13/76 3.88888888888889 13.3333333333333 0 1976 9 13 1976
"12676" 09/14/76 6.11111111111111 17.2222222222222 0 1976 9 14 1976
"12677" 09/15/76 5.55555555555556 18.3333333333333 0 1976 9 15 1976
"12678" 09/16/76 1.66666666666667 12.2222222222222 0 1976 9 16 1976
"12679" 09/17/76 1.66666666666667 12.2222222222222 0 1976 9 17 1976
"12680" 09/18/76 2.77777777777778 13.3333333333333 0 1976 9 18 1976
"12681" 09/19/76 6.11111111111111 17.2222222222222 0 1976 9 19 1976
"12682" 09/20/76 7.22222222222222 18.8888888888889 0 1976 9 20 1976
"12683" 09/21/76 6.11111111111111 18.3333333333333 1.016 1976 9 21 1976
"12684" 09/22/76 6.11111111111111 18.3333333333333 0 1976 9 22 1976
"12685" 09/23/76 6.66666666666667 18.8888888888889 0 1976 9 23 1976
"12686" 09/24/76 3.88888888888889 18.3333333333333 0 1976 9 24 1976
"12687" 09/25/76 6.11111111111111 17.7777777777778 0 1976 9 25 1976
"12688" 09/26/76 4.44444444444444 15 0 1976 9 26 1976
"12689" 09/27/76 5.55555555555556 15.5555555555556 0 1976 9 27 1976
"12690" 09/28/76 5 17.2222222222222 0 1976 9 28 1976
"12691" 09/29/76 5.55555555555556 15 0.508 1976 9 29 1976
"12692" 09/30/76 5.55555555555556 12.7777777777778 6.604 1976 9 30 1976
"12693" 10/01/76 4.44444444444444 13.3333333333333 0 1976 10 1 1977
"12694" 10/02/76 1.66666666666667 10 29.718 1976 10 2 1977
"12695" 10/03/76 1.66666666666667 7.77777777777778 0.254 1976 10 3 1977
"12696" 10/04/76 2.22222222222222 10 0 1976 10 4 1977
"12697" 10/05/76 3.88888888888889 15 0 1976 10 5 1977
"12698" 10/06/76 7.22222222222222 19.4444444444444 0 1976 10 6 1977
"12699" 10/07/76 8.33333333333333 21.1111111111111 0 1976 10 7 1977
"12700" 10/08/76 8.33333333333333 21.1111111111111 0 1976 10 8 1977
"12701" 10/09/76 8.88888888888889 22.7777777777778 0 1976 10 9 1977
"12702" 10/10/76 8.33333333333333 21.6666666666667 0 1976 10 10 1977
"12703" 10/11/76 7.22222222222222 19.4444444444444 0 1976 10 11 1977
"12704" 10/12/76 5.55555555555556 18.3333333333333 0 1976 10 12 1977
"12705" 10/13/76 5.55555555555556 18.3333333333333 0 1976 10 13 1977
"12706" 10/14/76 6.11111111111111 18.3333333333333 0 1976 10 14 1977
"12707" 10/15/76 5.55555555555556 16.6666666666667 0 1976 10 15 1977
"12708" 10/16/76 4.44444444444444 16.1111111111111 0 1976 10 16 1977
"12709" 10/17/76 3.33333333333333 15.5555555555556 0 1976 10 17 1977
"12710" 10/18/76 3.33333333333333 14.4444444444444 0 1976 10 18 1977
"12711" 10/19/76 3.33333333333333 14.4444444444444 0 1976 10 19 1977
"12712" 10/20/76 4.44444444444444 15.5555555555556 0 1976 10 20 1977
"12713" 10/21/76 3.33333333333333 15 0 1976 10 21 1977
"12714" 10/22/76 2.22222222222222 13.8888888888889 0 1976 10 22 1977
"12715" 10/23/76 0.555555555555556 10 3.048 1976 10 23 1977
"12716" 10/24/76 1.11111111111111 10 0 1976 10 24 1977
"12717" 10/25/76 0 11.1111111111111 0 1976 10 25 1977
"12718" 10/26/76 -1.11111111111111 9.44444444444444 0 1976 10 26 1977
"12719" 10/27/76 -1.11111111111111 8.88888888888889 0 1976 10 27 1977
"12720" 10/28/76 0.555555555555556 12.2222222222222 0 1976 10 28 1977
"12721" 10/29/76 1.66666666666667 12.7777777777778 0 1976 10 29 1977
"12722" 10/30/76 1.66666666666667 12.7777777777778 0 1976 10 30 1977
"12723" 10/31/76 1.66666666666667 15 0 1976 10 31 1977
"12724" 11/01/76 4.44444444444444 16.1111111111111 0 1976 11 1 1977
"12725" 11/02/76 5.55555555555556 17.2222222222222 0 1976 11 2 1977
"12726" 11/03/76 8.33333333333333 20 0 1976 11 3 1977
"12727" 11/04/76 8.88888888888889 20.5555555555556 0 1976 11 4 1977
"12728" 11/05/76 7.22222222222222 20 0 1976 11 5 1977
"12729" 11/06/76 7.22222222222222 20 0 1976 11 6 1977
"12730" 11/07/76 6.11111111111111 20 0 1976 11 7 1977
"12731" 11/08/76 4.44444444444444 17.2222222222222 0 1976 11 8 1977
"12732" 11/09/76 4.44444444444444 15 0 1976 11 9 1977
"12733" 11/10/76 1.66666666666667 14.4444444444444 0 1976 11 10 1977
"12734" 11/11/76 -0.555555555555556 11.1111111111111 0 1976 11 11 1977
"12735" 11/12/76 -1.11111111111111 6.11111111111111 0 1976 11 12 1977
"12736" 11/13/76 -2.22222222222222 3.88888888888889 0 1976 11 13 1977
"12737" 11/14/76 -0.555555555555556 7.77777777777778 5.588 1976 11 14 1977
"12738" 11/15/76 -1.11111111111111 4.44444444444444 1.27 1976 11 15 1977
"12739" 11/16/76 1.11111111111111 12.2222222222222 0 1976 11 16 1977
"12740" 11/17/76 4.44444444444444 15 0 1976 11 17 1977
"12741" 11/18/76 5.55555555555556 16.1111111111111 0 1976 11 18 1977
"12742" 11/19/76 5 16.6666666666667 0 1976 11 19 1977
"12743" 11/20/76 4.44444444444444 16.1111111111111 0 1976 11 20 1977
"12744" 11/21/76 3.33333333333333 15.5555555555556 0 1976 11 21 1977
"12745" 11/22/76 3.88888888888889 14.4444444444444 0 1976 11 22 1977
"12746" 11/23/76 3.88888888888889 15 0 1976 11 23 1977
"12747" 11/24/76 3.33333333333333 14.4444444444444 0 1976 11 24 1977
"12748" 11/25/76 3.33333333333333 13.8888888888889 0 1976 11 25 1977
"12749" 11/26/76 2.22222222222222 12.7777777777778 0 1976 11 26 1977
"12750" 11/27/76 -4.44444444444444 10 0 1976 11 27 1977
"12751" 11/28/76 -5.55555555555556 2.22222222222222 0 1976 11 28 1977
"12752" 11/29/76 -5 5 0 1976 11 29 1977
"12753" 11/30/76 -0.555555555555556 12.2222222222222 0 1976 11 30 1977
"12754" 12/01/76 1.66666666666667 12.7777777777778 0 1976 12 1 1977
"12755" 12/02/76 3.33333333333333 14.4444444444444 0 1976 12 2 1977
"12756" 12/03/76 3.33333333333333 14.4444444444444 0 1976 12 3 1977
"12757" 12/04/76 1.11111111111111 13.8888888888889 0 1976 12 4 1977
"12758" 12/05/76 -1.11111111111111 10 0 1976 12 5 1977
"12759" 12/06/76 -1.11111111111111 11.1111111111111 0 1976 12 6 1977
"12760" 12/07/76 1.11111111111111 10.5555555555556 0 1976 12 7 1977
"12761" 12/08/76 1.66666666666667 12.7777777777778 0 1976 12 8 1977
"12762" 12/09/76 -3.33333333333333 11.1111111111111 0 1976 12 9 1977
"12763" 12/10/76 -3.33333333333333 6.11111111111111 0 1976 12 10 1977
"12764" 12/11/76 1.11111111111111 12.7777777777778 0 1976 12 11 1977
"12765" 12/12/76 1.66666666666667 12.2222222222222 0 1976 12 12 1977
"12766" 12/13/76 1.66666666666667 13.3333333333333 0 1976 12 13 1977
"12767" 12/14/76 -0.555555555555556 10 0 1976 12 14 1977
"12768" 12/15/76 0 11.6666666666667 0 1976 12 15 1977
"12769" 12/16/76 0.555555555555556 12.7777777777778 0 1976 12 16 1977
"12770" 12/17/76 -0.555555555555556 12.2222222222222 0 1976 12 17 1977
"12771" 12/18/76 -2.77777777777778 9.44444444444444 0 1976 12 18 1977
"12772" 12/19/76 -2.22222222222222 7.77777777777778 0 1976 12 19 1977
"12773" 12/20/76 -1.66666666666667 7.77777777777778 0 1976 12 20 1977
"12774" 12/21/76 -3.88888888888889 7.22222222222222 0 1976 12 21 1977
"12775" 12/22/76 -3.88888888888889 5.55555555555556 0 1976 12 22 1977
"12776" 12/23/76 -2.22222222222222 8.33333333333333 0 1976 12 23 1977
"12777" 12/24/76 -3.88888888888889 6.66666666666667 0 1976 12 24 1977
"12778" 12/25/76 -3.33333333333333 7.77777777777778 0 1976 12 25 1977
"12779" 12/26/76 1.11111111111111 10.5555555555556 0 1976 12 26 1977
"12780" 12/27/76 0.555555555555556 12.7777777777778 0 1976 12 27 1977
"12781" 12/28/76 0.555555555555556 12.2222222222222 0 1976 12 28 1977
"12782" 12/29/76 -0.555555555555556 11.1111111111111 0 1976 12 29 1977
"12783" 12/30/76 -4.44444444444444 6.11111111111111 3.556 1976 12 30 1977
"12784" 12/31/76 -3.88888888888889 -0.555555555555556 27.432 1976 12 31 1977
"12785" 01/01/77 -6.11111111111111 1.66666666666667 0.254 1977 1 1 1977
"12786" 01/02/77 -6.11111111111111 0.555555555555556 4.318 1977 1 2 1977
"12787" 01/03/77 -7.77777777777778 1.66666666666667 61.468 1977 1 3 1977
"12788" 01/04/77 -11.1111111111111 -1.66666666666667 3.81 1977 1 4 1977
"12789" 01/05/77 -10 -0.555555555555556 0 1977 1 5 1977
"12790" 01/06/77 -8.88888888888889 -3.33333333333333 1.524 1977 1 6 1977
"12791" 01/07/77 -6.66666666666667 1.66666666666667 0 1977 1 7 1977
"12792" 01/08/77 -8.88888888888889 1.66666666666667 0 1977 1 8 1977
"12793" 01/09/77 -8.33333333333333 1.11111111111111 0 1977 1 9 1977
"12794" 01/10/77 -6.66666666666667 6.66666666666667 0 1977 1 10 1977
"12795" 01/11/77 -4.44444444444444 8.33333333333333 0 1977 1 11 1977
"12796" 01/12/77 -4.44444444444444 6.66666666666667 0 1977 1 12 1977
"12797" 01/13/77 -4.44444444444444 4.44444444444444 0 1977 1 13 1977
"12798" 01/14/77 -4.44444444444444 6.66666666666667 0 1977 1 14 1977
"12799" 01/15/77 -3.33333333333333 8.88888888888889 0 1977 1 15 1977
"12800" 01/16/77 0 11.1111111111111 0 1977 1 16 1977
"12801" 01/17/77 0.555555555555556 13.8888888888889 0 1977 1 17 1977
"12802" 01/18/77 1.66666666666667 14.4444444444444 0 1977 1 18 1977
"12803" 01/19/77 3.33333333333333 15.5555555555556 0 1977 1 19 1977
"12804" 01/20/77 1.66666666666667 12.7777777777778 0 1977 1 20 1977
"12805" 01/21/77 -0.555555555555556 8.33333333333333 0.508 1977 1 21 1977
"12806" 01/22/77 -2.22222222222222 2.77777777777778 0 1977 1 22 1977
"12807" 01/23/77 -3.33333333333333 3.33333333333333 0 1977 1 23 1977
"12808" 01/24/77 -3.33333333333333 5.55555555555556 0 1977 1 24 1977
"12809" 01/25/77 -2.77777777777778 6.11111111111111 0 1977 1 25 1977
"12810" 01/26/77 -3.33333333333333 4.44444444444444 0 1977 1 26 1977
"12811" 01/27/77 -3.33333333333333 5.55555555555556 0 1977 1 27 1977
"12812" 01/28/77 -3.33333333333333 6.66666666666667 0 1977 1 28 1977
"12813" 01/29/77 -2.22222222222222 7.22222222222222 0 1977 1 29 1977
"12814" 01/30/77 -2.22222222222222 9.44444444444444 0 1977 1 30 1977
"12815" 01/31/77 -0.555555555555556 11.6666666666667 0 1977 1 31 1977
"12816" 02/01/77 -2.22222222222222 10.5555555555556 0 1977 2 1 1977
"12817" 02/02/77 -3.88888888888889 6.11111111111111 0 1977 2 2 1977
"12818" 02/03/77 -3.88888888888889 6.11111111111111 0 1977 2 3 1977
"12819" 02/04/77 -3.33333333333333 7.22222222222222 0 1977 2 4 1977
"12820" 02/05/77 -3.33333333333333 8.88888888888889 0 1977 2 5 1977
"12821" 02/06/77 -0.555555555555556 10 0 1977 2 6 1977
"12822" 02/07/77 0 11.6666666666667 0 1977 2 7 1977
"12823" 02/08/77 0.555555555555556 10.5555555555556 0 1977 2 8 1977
"12824" 02/09/77 -3.88888888888889 6.66666666666667 0.254 1977 2 9 1977
"12825" 02/10/77 -3.33333333333333 8.88888888888889 0 1977 2 10 1977
"12826" 02/11/77 -0.555555555555556 9.44444444444444 0 1977 2 11 1977
"12827" 02/12/77 2.77777777777778 13.3333333333333 0 1977 2 12 1977
"12828" 02/13/77 3.33333333333333 15 0 1977 2 13 1977
"12829" 02/14/77 3.88888888888889 14.4444444444444 0 1977 2 14 1977
"12830" 02/15/77 3.33333333333333 14.4444444444444 0 1977 2 15 1977
"12831" 02/16/77 3.88888888888889 16.1111111111111 0 1977 2 16 1977
"12832" 02/17/77 4.44444444444444 16.6666666666667 0 1977 2 17 1977
"12833" 02/18/77 3.33333333333333 16.1111111111111 0 1977 2 18 1977
"12834" 02/19/77 3.88888888888889 16.1111111111111 0 1977 2 19 1977
"12835" 02/20/77 3.33333333333333 15.5555555555556 0 1977 2 20 1977
"12836" 02/21/77 1.11111111111111 12.7777777777778 0.254 1977 2 21 1977
"12837" 02/22/77 -6.66666666666667 4.44444444444444 30.988 1977 2 22 1977
"12838" 02/23/77 -6.11111111111111 1.11111111111111 2.54 1977 2 23 1977
"12839" 02/24/77 -7.77777777777778 0.555555555555556 7.874 1977 2 24 1977
"12840" 02/25/77 -9.44444444444444 0.555555555555556 1.016 1977 2 25 1977
"12841" 02/26/77 -8.33333333333333 1.11111111111111 0 1977 2 26 1977
"12842" 02/27/77 -6.11111111111111 2.22222222222222 0 1977 2 27 1977
"12843" 02/28/77 -3.33333333333333 7.77777777777778 0 1977 2 28 1977
"12844" 03/01/77 -8.88888888888889 5.55555555555556 0 1977 3 1 1977
"12845" 03/02/77 -11.6666666666667 -5.55555555555556 5.334 1977 3 2 1977
"12846" 03/03/77 -10 -2.77777777777778 0 1977 3 3 1977
"12847" 03/04/77 -7.77777777777778 0.555555555555556 0 1977 3 4 1977
"12848" 03/05/77 -6.11111111111111 4.44444444444444 0 1977 3 5 1977
"12849" 03/06/77 -1.66666666666667 8.33333333333333 0 1977 3 6 1977
"12850" 03/07/77 -1.11111111111111 10 0 1977 3 7 1977
"12851" 03/08/77 -1.11111111111111 12.2222222222222 0 1977 3 8 1977
"12852" 03/09/77 -2.22222222222222 10.5555555555556 0 1977 3 9 1977
"12853" 03/10/77 -10 1.66666666666667 10.16 1977 3 10 1977
"12854" 03/11/77 -9.44444444444444 1.66666666666667 0 1977 3 11 1977
"12855" 03/12/77 -3.88888888888889 9.44444444444444 0 1977 3 12 1977
"12856" 03/13/77 -11.6666666666667 6.11111111111111 2.032 1977 3 13 1977
"12857" 03/14/77 -11.1111111111111 -1.66666666666667 0.762 1977 3 14 1977
"12858" 03/15/77 -9.44444444444444 -1.66666666666667 0 1977 3 15 1977
"12859" 03/16/77 -5 1.11111111111111 0.762 1977 3 16 1977
"12860" 03/17/77 -10.5555555555556 -0.555555555555556 11.684 1977 3 17 1977
"12861" 03/18/77 -8.88888888888889 0.555555555555556 0 1977 3 18 1977
"12862" 03/19/77 -6.66666666666667 3.33333333333333 0 1977 3 19 1977
"12863" 03/20/77 -5.55555555555556 1.66666666666667 0 1977 3 20 1977
"12864" 03/21/77 -2.22222222222222 7.22222222222222 0 1977 3 21 1977
"12865" 03/22/77 1.11111111111111 12.7777777777778 0 1977 3 22 1977
"12866" 03/23/77 0 12.2222222222222 0 1977 3 23 1977
"12867" 03/24/77 -4.44444444444444 4.44444444444444 3.048 1977 3 24 1977
"12868" 03/25/77 -3.88888888888889 -1.11111111111111 11.684 1977 3 25 1977
"12869" 03/26/77 -4.44444444444444 4.44444444444444 0 1977 3 26 1977
"12870" 03/27/77 -2.77777777777778 6.66666666666667 0 1977 3 27 1977
"12871" 03/28/77 -3.88888888888889 11.6666666666667 0 1977 3 28 1977
"12872" 03/29/77 -8.33333333333333 0 0 1977 3 29 1977
"12873" 03/30/77 -8.88888888888889 0.555555555555556 3.048 1977 3 30 1977
"12874" 03/31/77 -10.5555555555556 -0.555555555555556 0.254 1977 3 31 1977
"12875" 04/01/77 -7.77777777777778 0 0.254 1977 4 1 1977
"12876" 04/02/77 -6.11111111111111 1.66666666666667 0.254 1977 4 2 1977
"12877" 04/03/77 -5 2.22222222222222 0 1977 4 3 1977
"12878" 04/04/77 -1.66666666666667 7.22222222222222 0 1977 4 4 1977
"12879" 04/05/77 1.11111111111111 12.2222222222222 0 1977 4 5 1977
"12880" 04/06/77 2.77777777777778 16.6666666666667 0 1977 4 6 1977
"12881" 04/07/77 3.88888888888889 17.2222222222222 0 1977 4 7 1977
"12882" 04/08/77 1.66666666666667 18.3333333333333 0 1977 4 8 1977
"12883" 04/09/77 -1.11111111111111 12.7777777777778 0.508 1977 4 9 1977
"12884" 04/10/77 -2.77777777777778 2.22222222222222 0 1977 4 10 1977
"12885" 04/11/77 -2.22222222222222 5.55555555555556 0 1977 4 11 1977
"12886" 04/12/77 0 10 0 1977 4 12 1977
"12887" 04/13/77 2.22222222222222 15 0 1977 4 13 1977
"12888" 04/14/77 -0.555555555555556 12.2222222222222 0 1977 4 14 1977
"12889" 04/15/77 1.66666666666667 12.7777777777778 0 1977 4 15 1977
"12890" 04/16/77 2.77777777777778 15.5555555555556 0 1977 4 16 1977
"12891" 04/17/77 2.77777777777778 17.2222222222222 0 1977 4 17 1977
"12892" 04/18/77 0 14.4444444444444 0 1977 4 18 1977
"12893" 04/19/77 -1.11111111111111 10.5555555555556 0 1977 4 19 1977
"12894" 04/20/77 0 12.2222222222222 0 1977 4 20 1977
"12895" 04/21/77 1.11111111111111 14.4444444444444 0 1977 4 21 1977
"12896" 04/22/77 3.33333333333333 15 0 1977 4 22 1977
"12897" 04/23/77 3.88888888888889 15.5555555555556 0 1977 4 23 1977
"12898" 04/24/77 5.55555555555556 17.2222222222222 0 1977 4 24 1977
"12899" 04/25/77 4.44444444444444 18.8888888888889 0 1977 4 25 1977
"12900" 04/26/77 1.11111111111111 13.8888888888889 0 1977 4 26 1977
"12901" 04/27/77 0.555555555555556 12.2222222222222 0 1977 4 27 1977
"12902" 04/28/77 0 12.2222222222222 0 1977 4 28 1977
"12903" 04/29/77 1.11111111111111 13.8888888888889 0 1977 4 29 1977
"12904" 04/30/77 1.66666666666667 13.3333333333333 0 1977 4 30 1977
"12905" 05/01/77 -1.11111111111111 7.22222222222222 19.812 1977 5 1 1977
"12906" 05/02/77 -2.22222222222222 5.55555555555556 1.778 1977 5 2 1977
"12907" 05/03/77 -1.11111111111111 10 0 1977 5 3 1977
"12908" 05/04/77 -2.22222222222222 8.33333333333333 0 1977 5 4 1977
"12909" 05/05/77 -1.11111111111111 8.88888888888889 0 1977 5 5 1977
"12910" 05/06/77 -6.11111111111111 3.88888888888889 4.826 1977 5 6 1977
"12911" 05/07/77 -7.22222222222222 0.555555555555556 3.302 1977 5 7 1977
"12912" 05/08/77 -4.44444444444444 3.88888888888889 2.032 1977 5 8 1977
"12913" 05/09/77 -5 2.77777777777778 16.764 1977 5 9 1977
"12914" 05/10/77 -3.33333333333333 2.22222222222222 11.176 1977 5 10 1977
"12915" 05/11/77 -2.77777777777778 3.88888888888889 0 1977 5 11 1977
"12916" 05/12/77 -3.33333333333333 2.22222222222222 17.018 1977 5 12 1977
"12917" 05/13/77 -3.88888888888889 2.77777777777778 0 1977 5 13 1977
"12918" 05/14/77 -1.11111111111111 3.33333333333333 0.254 1977 5 14 1977
"12919" 05/15/77 -0.555555555555556 5.55555555555556 0 1977 5 15 1977
"12920" 05/16/77 -3.88888888888889 8.88888888888889 0 1977 5 16 1977
"12921" 05/17/77 -6.66666666666667 1.66666666666667 0.762 1977 5 17 1977
"12922" 05/18/77 -5.55555555555556 3.33333333333333 3.048 1977 5 18 1977
"12923" 05/19/77 -3.88888888888889 6.11111111111111 3.81 1977 5 19 1977
"12924" 05/20/77 -1.11111111111111 8.88888888888889 0 1977 5 20 1977
"12925" 05/21/77 2.22222222222222 13.3333333333333 0 1977 5 21 1977
"12926" 05/22/77 1.66666666666667 16.1111111111111 0 1977 5 22 1977
"12927" 05/23/77 -1.11111111111111 12.7777777777778 5.08 1977 5 23 1977
"12928" 05/24/77 0 2.77777777777778 4.572 1977 5 24 1977
"12929" 05/25/77 -1.11111111111111 4.44444444444444 0 1977 5 25 1977
"12930" 05/26/77 -1.11111111111111 8.33333333333333 0 1977 5 26 1977
"12931" 05/27/77 0 10 0 1977 5 27 1977
"12932" 05/28/77 0.555555555555556 11.6666666666667 0 1977 5 28 1977
"12933" 05/29/77 2.22222222222222 14.4444444444444 0 1977 5 29 1977
"12934" 05/30/77 4.44444444444444 16.6666666666667 0 1977 5 30 1977
"12935" 05/31/77 5.55555555555556 22.2222222222222 0 1977 5 31 1977
"12936" 06/01/77 9.44444444444444 24.4444444444444 0 1977 6 1 1977
"12937" 06/02/77 7.77777777777778 21.6666666666667 0 1977 6 2 1977
"12938" 06/03/77 7.22222222222222 20.5555555555556 0 1977 6 3 1977
"12939" 06/04/77 7.77777777777778 20.5555555555556 0 1977 6 4 1977
"12940" 06/05/77 11.6666666666667 26.1111111111111 0 1977 6 5 1977
"12941" 06/06/77 11.6666666666667 25 0 1977 6 6 1977
"12942" 06/07/77 11.1111111111111 23.8888888888889 0 1977 6 7 1977
"12943" 06/08/77 11.6666666666667 24.4444444444444 0 1977 6 8 1977
"12944" 06/09/77 6.11111111111111 16.1111111111111 16.256 1977 6 9 1977
"12945" 06/10/77 3.88888888888889 12.2222222222222 6.096 1977 6 10 1977
"12946" 06/11/77 2.22222222222222 15 0 1977 6 11 1977
"12947" 06/12/77 2.22222222222222 15.5555555555556 0 1977 6 12 1977
"12948" 06/13/77 5 17.7777777777778 0 1977 6 13 1977
"12949" 06/14/77 4.44444444444444 20 0 1977 6 14 1977
"12950" 06/15/77 5 17.7777777777778 0 1977 6 15 1977
"12951" 06/16/77 6.11111111111111 18.8888888888889 0 1977 6 16 1977
"12952" 06/17/77 6.11111111111111 20.5555555555556 0 1977 6 17 1977
"12953" 06/18/77 5.55555555555556 16.6666666666667 0 1977 6 18 1977
"12954" 06/19/77 5 17.7777777777778 0 1977 6 19 1977
"12955" 06/20/77 6.11111111111111 16.6666666666667 0 1977 6 20 1977
"12956" 06/21/77 8.33333333333333 17.7777777777778 0 1977 6 21 1977
"12957" 06/22/77 10.5555555555556 22.2222222222222 0 1977 6 22 1977
"12958" 06/23/77 12.2222222222222 25 0 1977 6 23 1977
"12959" 06/24/77 12.7777777777778 26.1111111111111 0 1977 6 24 1977
"12960" 06/25/77 13.8888888888889 27.7777777777778 0 1977 6 25 1977
"12961" 06/26/77 13.3333333333333 26.6666666666667 0 1977 6 26 1977
"12962" 06/27/77 12.2222222222222 26.6666666666667 0 1977 6 27 1977
"12963" 06/28/77 12.7777777777778 26.1111111111111 0 1977 6 28 1977
"12964" 06/29/77 13.8888888888889 26.1111111111111 0 1977 6 29 1977
"12965" 06/30/77 12.2222222222222 24.4444444444444 0 1977 6 30 1977
"12966" 07/01/77 12.7777777777778 26.1111111111111 0 1977 7 1 1977
"12967" 07/02/77 10 23.8888888888889 0 1977 7 2 1977
"12968" 07/03/77 8.88888888888889 21.6666666666667 0 1977 7 3 1977
"12969" 07/04/77 7.77777777777778 20 0 1977 7 4 1977
"12970" 07/05/77 5 18.3333333333333 0 1977 7 5 1977
"12971" 07/06/77 6.11111111111111 19.4444444444444 0 1977 7 6 1977
"12972" 07/07/77 8.88888888888889 22.7777777777778 0 1977 7 7 1977
"12973" 07/08/77 9.44444444444444 25 0 1977 7 8 1977
